"","dayOfWeek","dayOfMonth","month","year","reports","temp","dewp","slp","visib","wdsp","mxpsd","max","min","prcp","sndp"
"4129",3,24,4,2012,895,50.5,21.9,1008.4,10,4.8,11.1,64,37.9,0,0
"4130",4,25,4,2012,953,56.2,39.5,1005.4,9.9,6.4,15.9,62.1,50,0,0
"4131",5,26,4,2012,925,50.4,42.7,1009.2,8,11,18.1,55.9,44.1,0.05,0
"4132",6,27,4,2012,963,43.8,24.7,1023.5,10,9.3,13,52,39,0,0
"4133",7,28,4,2012,878,46.9,35.4,1019.8,9.6,12.8,20,50,44.1,0.19,0
"4134",1,29,4,2012,803,49.2,36.8,1023,10,10.4,18.1,57.9,44.1,0.01,0
"4135",2,30,4,2012,869,56.2,50.4,1015,7.1,5.1,9.9,63,51.1,0.11,0
"4136",3,1,5,2012,1066,57.3,51.6,1014.9,5.7,5.2,12,64.4,53.1,0.39,0
"4137",4,2,5,2012,998,68,59.2,1009.5,7.8,8.7,18.1,78.1,57.9,0.32,0
"4138",5,3,5,2012,980,76.2,63.5,1011.1,10,10.4,18.1,86,69.1,0,0
"4139",6,4,5,2012,1031,67.2,59.2,1012.5,9.2,8.9,14,82.9,55,0.34,0
"4140",7,5,5,2012,950,57.1,52.7,1015.4,4.8,7.1,12,63,51.1,0.01,0
"4141",1,6,5,2012,844,59.7,53.4,1015,8.2,6.8,12,73,53.1,0,0
"4142",2,7,5,2012,973,58.6,55.7,1011,4.6,4.9,11.1,61,55,0.4,0
"4143",3,8,5,2012,1026,59.9,48.7,1010.9,6.8,5.8,15,70,51.1,0.11,0
"4144",4,9,5,2012,977,56.8,43.4,1012.1,10,7.7,12,66,51.1,0.01,0
"4145",5,10,5,2012,916,54.4,35.3,1015.3,9.9,5.5,12,64.9,45,0,0
"4146",6,11,5,2012,998,61.6,34.6,1018.5,10,6.8,13,78.1,48,0,0
"4147",7,12,5,2012,932,61.9,45.4,1021.7,10,9.3,15,75.9,53.1,0.01,0
"4148",1,13,5,2012,819,58.8,36.8,1023.1,10,7.9,15,69.1,51.1,0.24,0
"4149",2,14,5,2012,1005,63.2,33.7,1018.7,10,3.3,12,78.1,46,0,0
"4150",3,15,5,2012,1041,71,40,1013.4,10,9.2,15.9,84,55.9,0,0
"4151",4,16,5,2012,947,60.7,38.2,1016.5,10,12.5,19,81,52,0,0
"4152",5,17,5,2012,954,60.2,36.2,1020.2,10,5,11.1,71.1,48.9,0,0
"4153",6,18,5,2012,978,67.8,38.6,1017.1,10,7.2,11.1,84.9,57,0,0
"4154",7,19,5,2012,932,76.5,48.2,1015.5,10,7.2,12,91,64,0,0
"4155",1,20,5,2012,956,81.1,56.3,1014.9,10,10,19,91.9,71.1,0,0
"4156",2,21,5,2012,885,63.6,49.3,1018.5,10,11.4,20,81,57,0.14,0
"4157",3,22,5,2012,950,59.8,40.6,1017.9,10,7.5,12,68,48.9,0,0
"4158",4,23,5,2012,1072,64.8,40,1011.9,10,4.9,11.1,82,48.9,0,0
"4159",5,24,5,2012,1023,76.6,49.7,1005.9,10,11.7,21,90,66.9,0,0
"4160",6,25,5,2012,1082,74.5,52.4,1010.9,10,10.7,15,86,66.9,0,0
"4161",7,26,5,2012,912,70.5,49.9,1018.7,10,10.2,15.9,82,63,0,0
"4162",1,27,5,2012,927,81.3,59.4,1013.4,10,9,14,97,69.1,0,0
"4163",2,28,5,2012,1030,85.3,57.8,1007.6,10,12.3,20,95,75.9,0,0
"4164",3,29,5,2012,1094,77.6,50.4,1007.7,10,11,20,90,66.9,0.02,0
"4165",4,30,5,2012,986,64.6,43.8,1011.3,9.6,8.4,14,80.1,55.9,0,0
"4166",5,31,5,2012,828,52.1,44,1014.7,8.7,11.2,17.1,55.9,48.2,0,0
"4167",6,1,6,2012,1228,53.8,46.2,1009.6,7.5,10.5,15.9,64,48.9,1,0
"4168",7,2,6,2012,944,60.9,44.4,1007.5,10,9.6,18.1,73.9,48.9,0.03,0
"4169",1,3,6,2012,991,68.2,49.5,1008.8,10,8.3,14,80.1,55.9,0,0
"4170",2,4,6,2012,979,69.2,47.6,1010.7,10,7.8,14,77,63,0,0
"4171",3,5,6,2012,950,63.4,48.1,1014.8,10,9,14,69.1,57,0,0
"4172",4,6,6,2012,1024,65.3,47.6,1017.6,10,6,9.9,73.9,55.9,0,0
"4173",5,7,6,2012,990,67.3,44.4,1019.1,10,5.1,11.1,78.1,54,0,0
"4174",6,8,6,2012,1113,73.7,46.5,1016.6,10,5.7,9.9,87.1,59,0,0
"4175",7,9,6,2012,1050,78.6,50,1012.2,10,8.9,15.9,89.1,66,0,0
"4176",1,10,6,2012,1009,81.5,52.5,1012.1,10,8.6,14,91.9,71.1,0,0
"4177",2,11,6,2012,1066,80.6,62.3,1009.8,10,9.8,15.9,90,72,0,0
"4178",3,12,6,2012,1090,72.4,49.1,1013.7,10,10.4,14,84.9,64,0,0
"4179",4,13,6,2012,1077,64.9,45.1,1021,10,7.1,11.1,71.1,57,0,0
"4180",5,14,6,2012,979,70.7,47.8,1018.9,10,7.4,11.1,86,60.1,0,0
"4181",6,15,6,2012,1084,78.6,47.5,1016.9,10,7.2,9.9,93,66.9,0,0
"4182",7,16,6,2012,1062,83.1,56.2,1014.6,10,9.6,19,93.9,73.9,0,0
"4183",1,17,6,2012,947,75.4,61.4,1011,9.1,8.3,20,84.9,68,0.53,0
"4184",2,18,6,2012,1068,81.7,63.3,1006.5,10,13.2,26,91.9,72,0.15,0
"4185",3,19,6,2012,1004,84.5,64.8,1010.7,10,12.8,18.1,93.9,75,0,0
"4186",4,20,6,2012,1098,84.9,63.1,1013.7,10,13.1,18.1,93,75.9,0,0
"4187",5,21,6,2012,1056,79.9,60.6,1011.6,10,9.4,17.1,90,73,0,0
"4188",6,22,6,2012,1120,74.8,51.9,1014.3,10,5,9.9,82.9,63,0.03,0
"4189",7,23,6,2012,1128,75.7,54.6,1014.8,10,4.3,11.1,86,63,0,0
"4190",1,24,6,2012,1077,80,56.3,1014,10,5.4,12,91.9,72,0,0
"4191",2,25,6,2012,965,71,51.1,1016.4,10,14.5,18.1,84,64.9,0,0
"4192",3,26,6,2012,958,70.6,48.9,1016.5,10,6.7,13,81,63,0,0
"4193",4,27,6,2012,1047,76.4,51.3,1012.4,10,9.2,17.1,90,64,0,0
"4194",5,28,6,2012,939,87.1,62.8,1007.4,9.8,10.7,18.1,100.9,77,0,0
"4195",6,29,6,2012,1045,81.6,65.4,1009.3,8.8,5.7,15.9,88,70,0.16,0
"4196",7,30,6,2012,1009,79,67,1009,9.9,6.5,15,89.1,70,0.28,0
"4197",1,1,7,2012,1192,80.5,68.6,1011.6,9.6,5.1,29.9,90,66,0,0
"4198",2,2,7,2012,1056,84.1,69.1,1013.1,9.3,4.7,11.1,97,73.9,0.56,0
"4199",3,3,7,2012,1061,87,66.9,1010.9,10,9.2,13,95,77,0,0
"4200",4,4,7,2012,1045,90,69.1,1009.6,10,7.9,13,100.9,80.1,0,0
"4201",5,5,7,2012,1010,90.1,67.4,1011.2,10,6.3,15,102,79,0,0
"4202",6,6,7,2012,1027,92.7,71.6,1011.9,10,6.1,9.9,104,82.9,0,0
"4203",7,7,7,2012,1063,87.2,69.3,1012.9,10,7.7,13,99,77,0,0
"4204",1,8,7,2012,1093,78.2,57.7,1016.2,10,12.9,15.9,84.9,73.9,0,0
"4205",2,9,7,2012,1065,78.5,57.1,1016.3,10,5.9,14,88,68,0,0
"4206",3,10,7,2012,1053,77,56.6,1017.8,10,9.3,14,82,72,0,0
"4207",4,11,7,2012,1030,76.9,56.7,1018.9,10,8,14,86,69.1,0,0
"4208",5,12,7,2012,1041,80.2,54.1,1017.7,10,8.2,14,90,71.1,0,0
"4209",6,13,7,2012,1084,81.5,60,1016.3,9.7,6.2,15,93,73,0,0
"4210",7,14,7,2012,1054,78.2,66.5,1015.9,9.5,3.7,12,89.1,71.1,0,0
"4211",1,15,7,2012,1125,80.8,65.7,1015.6,10,6.5,11.1,93,71.1,0,0
"4212",2,16,7,2012,988,86.5,65.8,1013.6,10,6.8,14,98.1,77,0,0
"4213",3,17,7,2012,1004,89.5,66.6,1009.3,10,8.7,14,99,80.1,0,0
"4214",4,18,7,2012,978,85.1,69.3,1010.4,10,5.9,12,95,78.1,0,0
"4215",5,19,7,2012,921,77,70.7,1011.1,9,8.6,34,84.9,70,0.55,0
"4216",6,20,7,2012,1072,75.8,62.8,1016.1,9.4,10.8,15,82,69.1,0.09,0
"4217",7,21,7,2012,1064,78.2,61.2,1017.5,10,3.8,8,89.1,69.1,0,0
"4218",1,22,7,2012,985,82.1,65,1016.7,10,5.2,8,90,75,0,0
"4219",2,23,7,2012,988,87.7,66.1,1013.1,10,9.4,15,98.1,81,0.02,0
"4220",3,24,7,2012,968,83.6,68.4,1012.1,9.8,7.3,42.9,93,71.1,0.26,0
"4221",4,25,7,2012,1014,83.5,65.5,1009.2,10,9.9,21,100.9,73.9,0.11,0
"4222",5,26,7,2012,975,84.3,68.6,1002.8,10,9,17.1,98.1,75.9,0,0
"4223",6,27,7,2012,1040,77.1,64.9,1008.5,10,6.3,15.9,87.1,70,0.07,0
"4224",7,28,7,2012,1044,76.1,60.8,1017,10,8.9,13,82.9,71.1,0.01,0
"4225",1,29,7,2012,1017,77.3,58.3,1017.3,10,5,11.1,88,68,0,0
"4226",2,30,7,2012,999,83.2,59.6,1013,10,6.4,11.1,93,73.9,0,0
"4227",3,31,7,2012,933,81.3,65.3,1011.2,9.7,8.2,22.9,91,71.1,0,0
"4228",4,1,8,2012,1110,79.6,63.2,1012.8,10,4.1,9.9,89.1,71.1,0.17,0
"4229",5,2,8,2012,1018,81.6,60.7,1010.3,10,5.9,11.1,93,71.1,0,0
"4230",6,3,8,2012,1061,84.4,64.7,1010,9.9,4.9,11.1,93.9,73.9,0,0
"4231",7,4,8,2012,1000,83.1,68,1010.3,9.6,6.7,29.9,93.9,71.6,0,0
"4232",1,5,8,2012,962,77,61.4,1014.5,10,8,13,84.9,70,1.02,0
"4233",2,6,8,2012,963,76.3,56.4,1019,10,4.5,9.9,86,66.9,0,0
"4234",3,7,8,2012,952,80.1,56.6,1013.8,10,5.6,15.9,93.9,66.9,0,0
"4235",4,8,8,2012,974,80.2,63.5,1013.2,10,6.9,11.1,91,75,0,0
"4236",5,9,8,2012,936,74,61.3,1011.7,10,7.7,13,77,68,0.01,0
"4237",6,10,8,2012,915,68.4,57.6,1011.3,9.5,12.5,22,75.9,62.6,0.32,0
"4238",7,11,8,2012,994,68.6,50.4,1013.9,10,8.7,12,79,57.9,0.08,0
"4239",1,12,8,2012,945,70.1,53.9,1015.5,10,3.7,8.9,77,61,0,0
"4240",2,13,8,2012,870,67.7,58.6,1014.3,7.8,2.5,8,75.9,64.4,0.07,0
"4241",3,14,8,2012,962,69.7,60.2,1012.8,6.8,3.2,8.9,82,59,0.28,0
"4242",4,15,8,2012,1063,75.5,60,1012.3,9.9,4.7,13,86,66.9,0.01,0
"4243",5,16,8,2012,938,74.8,60.8,1009.9,9.3,8.3,13,84,68,0,0
"4244",6,17,8,2012,964,67.8,53.3,1013.9,10,6.1,8.9,77,59,0.31,0
"4245",7,18,8,2012,987,68.3,49.1,1015.3,10,4.4,13,78.1,57,0,0
"4246",1,19,8,2012,940,70.7,47.8,1013.3,10,3.8,9.9,79,61,0,0
"4247",2,20,8,2012,894,68.5,53.6,1013.6,9.9,2.9,9.9,75.9,60.1,0,0
"4248",3,21,8,2012,921,68.5,51.9,1017,10,3.7,8.9,79,57.9,0.53,0
"4249",4,22,8,2012,890,72,50.6,1018.5,10,4.3,9.9,84,57.9,0,0
"4250",5,23,8,2012,1031,79.2,53,1017.1,10,6.1,9.9,91,69.1,0,0
"4251",6,24,8,2012,1032,82.2,56,1015.4,10,6.7,11.1,93,71.1,0,0
"4252",7,25,8,2012,1080,83.7,55.8,1015.3,10,7.3,14,93.9,71.1,0,0
"4253",1,26,8,2012,905,77.4,62.7,1015.7,9.3,6.6,15,90,72,0,0
"4254",2,27,8,2012,902,75.3,63.5,1016,7.9,6.3,22,88,68,3.66,0
"4255",3,28,8,2012,952,75.4,60.4,1018,10,4.4,12,84.9,64.9,0,0
"4256",4,29,8,2012,956,75.9,57.6,1017.4,10,4.5,9.9,84,70,0,0
"4257",5,30,8,2012,930,78.8,58.3,1015.5,10,7.9,12,91,69.1,0,0
"4258",6,31,8,2012,1016,82.3,61.4,1015.3,10,9,14,93,72,0,0
"4259",7,1,9,2012,1186,76.1,66.2,1016.2,9.7,8.3,15.9,87.1,73,0,0
"4260",1,2,9,2012,896,76.6,70.2,1011.9,9.5,11,14,80.6,73.4,0.25,0
"4261",2,3,9,2012,890,79.8,69.3,1011.7,9.7,6.4,11.1,87.1,73,0,0
"4262",3,4,9,2012,915,79.6,69.2,1010.5,9.7,5.1,9.9,89.1,73,0.23,0
"4263",4,5,9,2012,861,75.2,63.2,1008.9,9.8,7,27,86,66,0.33,0
"4264",5,6,9,2012,1018,78.3,60.9,1010.7,10,4.2,9.9,86,70,0.13,0
"4265",6,7,9,2012,960,72.7,61.1,1010,9.6,5.7,15,79,66,0,0
"4266",7,8,9,2012,985,64.4,49.3,1010.5,10,11,17.1,73,55.9,0.2,0
"4267",1,9,9,2012,911,64.2,51.7,1014.7,9.8,8.8,14,72,55.9,0.23,0
"4268",2,10,9,2012,882,65.8,47,1021.2,10,4,11.1,77,54,0,0
"4269",3,11,9,2012,914,71.5,50,1019.1,10,8.5,17.1,84,59,0,0
"4270",4,12,9,2012,937,74.9,53.9,1019.1,10,8.8,14,87.1,63,0,0
"4271",5,13,9,2012,868,69,55.1,1021.9,10,7.5,15,82.9,60.1,0,0
"4272",6,14,9,2012,997,62.9,47,1026.1,9.5,6.1,12,75,54,0.13,0
"4273",7,15,9,2012,1013,66.3,45.5,1024.3,10,3.3,8,79,55,0,0
"4274",1,16,9,2012,897,67.8,43.8,1018.6,10,4.7,11.1,78.1,55.9,0,0
"4275",2,17,9,2012,901,68.7,53.5,1012,10,6.5,19,79,60.1,0,0
"4276",3,18,9,2012,832,57.7,42.6,1011,9.9,12.4,17.1,66,50,0.17,0
"4277",4,19,9,2012,914,58.6,36.6,1016,10,8.9,22,73.9,46.9,0,0
"4278",5,20,9,2012,920,65.2,40.3,1011.2,10,10.7,20,72,55.9,0,0
"4279",6,21,9,2012,999,57.1,40.6,1012.6,9.7,5.5,9.9,66,52,0,0
"4280",7,22,9,2012,872,53.6,43.1,1012.9,9.3,9,22.9,60.1,46.9,0.13,0
"4281",1,23,9,2012,827,52.1,35,1023.1,10,6,8.9,62.1,43,0.01,0
"4282",2,24,9,2012,869,55.1,33,1020.8,10,8.3,15.9,71.1,42.1,0,0
"4283",3,25,9,2012,922,64.4,44.9,1011.5,10,7.8,12,77,54,0,0
"4284",4,26,9,2012,934,65.2,55.5,1014,8.8,7.5,12,73,60.1,0,0
"4285",5,27,9,2012,839,58.9,43.7,1021.4,10,7.5,13,68,48.9,0,0
"4286",6,28,9,2012,986,59.5,48.2,1020.4,10,9,15.9,66.9,52,0,0
"4287",7,29,9,2012,970,61,45.1,1018.2,9.8,3.6,14,79,48.9,0,0
"4288",1,30,9,2012,869,59.9,46.8,1014.5,10,8,14,66.9,52,0,0
"4289",2,1,10,2012,1056,58.2,44.4,1012.4,10,3.8,9.9,66,50,0,0
"4290",3,2,10,2012,907,63.7,47.9,1010.2,10,9.6,15.9,69.1,59,0,0
"4291",4,3,10,2012,920,64,55.8,1012.7,8.1,6.2,11.1,68,60.8,0,0
"4292",5,4,10,2012,881,65.5,53.5,1016.4,9.3,10.5,22,81,55,0.03,0
"4293",6,5,10,2012,915,49.2,35.3,1019.8,10,8.8,12,55,45,0.1,0
"4294",7,6,10,2012,807,43.7,25,1020.2,10,8.8,14,50,35.1,0,0
"4295",1,7,10,2012,770,45.3,24.6,1021.8,10,6.3,12,51.1,39,0,0
"4296",2,8,10,2012,903,46.4,25.3,1020.5,10,8.3,15.9,60.1,36,0,0
"4297",3,9,10,2012,892,54.9,34.1,1014.1,10,12.1,19,66.9,45,0,0
"4298",4,10,10,2012,963,46.5,32.6,1017.3,9.5,11.5,20,63,37.9,0.18,0
"4299",5,11,10,2012,867,50.6,30.5,1020.6,10,9.9,19,66.9,39,0,0
"4300",6,12,10,2012,965,49.1,33,1027.8,10,9.3,15.9,62.1,41,0,0
"4301",7,13,10,2012,875,53.4,41.1,1019.3,8.8,8.7,14,64.9,46.9,0.02,0
"4302",1,14,10,2012,860,65,59.6,1005.1,7.1,12.9,21,72,51.1,0.81,0
"4303",2,15,10,2012,939,51.1,40.3,1011.1,10,9.3,18.1,60.1,46,0.19,0
"4304",3,16,10,2012,874,54.6,40.6,1010.7,10,8.7,17.1,70,44.1,0,0
"4305",4,17,10,2012,957,63.8,50.4,999.5,9.3,13,17.1,69.1,57.9,0,0
"4306",5,18,10,2012,898,52.9,43.4,995.3,8.9,13.7,26,61,46,0.43,0
"4307",6,19,10,2012,943,47.4,41.5,999.1,9.1,6.8,14,53.1,45,0.17,0
"4308",7,20,10,2012,963,48.2,40,1007.5,10,6.5,9.9,57.9,41,0.11,0
"4309",1,21,10,2012,928,53.1,41.8,1015.4,9.9,4.7,8.9,70,42.1,0,0
"4310",2,22,10,2012,840,60.7,52.5,1014.2,9.6,5.7,11.1,66.9,55.9,0,0
"4311",3,23,10,2012,893,64.2,60.2,1012.1,5.6,5,12,69.8,59,0.28,0
"4312",4,24,10,2012,1020,68.3,59.6,1012.4,10,8,14,79,61,0.03,0
"4313",5,25,10,2012,851,70.8,59.5,1008.3,10,13.6,20,77,57,0,0
"4314",6,26,10,2012,963,45.5,32.4,1023.3,9.5,10.9,19,57.2,37.9,0.45,0
"4315",7,27,10,2012,862,42.9,28.3,1026.1,10,8.9,13,48,36,0,0
"4316",1,28,10,2012,827,45.4,29.8,1025,10,12.8,18.1,50,39.9,0,0
"4317",2,29,10,2012,833,44.3,31.5,1024.2,10,12.8,18.1,51.1,37.9,0,0
"4318",3,30,10,2012,874,43.5,26,1013,10,17.8,22.9,46.9,39.9,0,0
"4319",4,31,10,2012,951,42,25.8,1009.9,10,11.8,15.9,48.9,35.1,0,0
"4320",5,1,11,2012,1076,43.8,21.8,1011.5,10,6.9,11.1,53.1,35.1,0,0
"4321",6,2,11,2012,932,43.2,29.2,1016.5,10,8.3,12,50,35.1,0,0
"4322",7,3,11,2012,802,43.1,31.9,1022.1,10,7.2,12,45,41,0,0
"4323",1,4,11,2012,732,41.7,30,1023.6,10,6.1,11.1,50,36,0,0
"4324",2,5,11,2012,890,40.6,31.1,1022.8,10,5.1,12,43,35.1,0,0
"4325",3,6,11,2012,786,37.2,29.2,1018.5,8.1,4.8,8.9,42.1,30.9,0,0
"4326",4,7,11,2012,875,42.7,36.5,1017.1,4.9,4.1,7,48,39,0.1,0
"4327",5,8,11,2012,853,44.9,36.1,1022,6.3,3.9,11.1,46,43,0.01,0
"4328",6,9,11,2012,1001,45.9,36.6,1018.8,7.3,5.6,8.9,57.9,37.9,0,0
"4329",7,10,11,2012,977,58.9,47.2,1014.8,9.3,7.5,15,68,54,0,0
"4330",1,11,11,2012,884,63.4,48.1,1011.9,9.3,17.5,28,70,57,0.36,0
"4331",2,12,11,2012,796,39.2,30.6,1019.5,8.4,13.6,19,59,30,0.32,0
"4332",3,13,11,2012,826,32.8,18,1030.9,9.9,6.9,17.1,41,26.1,0.03,0
"4333",4,14,11,2012,847,36.9,22.2,1033.3,10,4.9,8.9,45,30.9,0,0
"4334",5,15,11,2012,948,38.3,25.7,1029.4,9,3.1,7,48,30.9,0,0
"4335",6,16,11,2012,942,41.8,27,1030.7,9.5,2,4.1,54,32,0,0
"4336",7,17,11,2012,875,43.4,29.4,1033.6,9,3.2,7,54,30.9,0,0
"4337",1,18,11,2012,849,45.6,31.2,1030.7,9.2,4.1,7,57,35.1,0,0
"4338",2,19,11,2012,867,49.9,32.7,1025.4,9.9,5.6,8.9,59,42.1,0,0
"4339",3,20,11,2012,925,52.4,41.9,1019.6,6.9,4.5,7,57.9,48.9,0.04,0
"4340",4,21,11,2012,892,45.8,41.2,1022.3,3.1,3.2,9.9,55,37,0,0
"4341",5,22,11,2012,660,53.3,44.2,1016.1,6.6,10.7,18.1,63,46,0,0
"4342",6,23,11,2012,787,39.2,26.8,1015.2,9.7,16.5,22,59,30,0.17,0
"4343",7,24,11,2012,838,29,15.6,1024.1,10,8.2,17.1,33.1,26.1,0,0
"4344",1,25,11,2012,814,34.7,21.4,1014.6,10,7.3,12,45,30,0,0
"4345",2,26,11,2012,800,34,18,1022.4,10,6.3,9.9,39,28,0,0
"4346",3,27,11,2012,809,27.9,10.1,1029,10,7,8.9,35.1,19.9,0,0
"4347",4,28,11,2012,858,34.8,16.7,1027.4,10,6.3,8.9,45,28,0,0
"4348",5,29,11,2012,918,40.5,25.7,1024.3,10,7,9.9,52,33.1,0,0
"4349",6,30,11,2012,992,45.7,31.8,1019.5,10,5,9.9,53.1,41,0,0
"4350",7,1,12,2012,1062,46.5,39.9,1019.5,6.3,5.8,12,60.1,37,0,0
"4351",1,2,12,2012,842,59.1,50.3,1013.6,8.6,8.5,17.1,66,54,0.01,0
"4352",2,3,12,2012,934,58,52.9,1013.6,3.8,8.4,18.1,71.1,46.4,0,0
"4353",3,4,12,2012,917,57.3,39.5,1015.8,9.8,11.6,22,69.1,51.1,0.01,0
"4354",4,5,12,2012,862,38.5,23.1,1027.8,10,8.3,13,53.1,30,0,0
"4355",5,6,12,2012,876,38.1,28.1,1021.1,10,7,8.9,45,34,0,0
"4356",6,7,12,2012,899,44.7,38,1013.9,8.2,5.8,11.1,46.9,43,0.07,0
"4357",7,8,12,2012,778,41.4,35.1,1014.1,7.9,9,13,44.6,39,0.1,0
"4358",1,9,12,2012,761,39.2,34,1015.7,6.7,7.8,14,42.1,37,0.03,0
"4359",2,10,12,2012,854,35.1,29.3,1008.7,8.7,10.5,17.1,41,30.2,0.13,0
"4360",3,11,12,2012,826,30.5,20.5,1016.6,9.8,7.7,15,36,25,0,0
"4361",4,12,12,2012,914,34.5,22.6,1024.2,10,8,13,45,27,0,0
"4362",5,13,12,2012,810,39.5,24.8,1024.6,10,10.6,15.9,48.9,33.1,0,0
"4363",6,14,12,2012,955,39.5,27.5,1022,10,4.3,12,50,30.9,0,0
"4364",7,15,12,2012,859,45.1,35.3,1011.9,7.7,9.1,15.9,50,42.1,0,0
"4365",1,16,12,2012,790,47.1,42.1,1003.1,7.9,9.2,13,51.8,39.2,0.21,0
"4366",2,17,12,2012,829,39.5,31.3,1006.6,8.4,4.5,9.9,41,37.4,0,0
"4367",3,18,12,2012,852,35.7,28.1,1007.2,7,7.2,15,42.1,32,0,0
"4368",4,19,12,2012,877,37.9,30.9,1015.1,6.2,6.2,15.9,42.8,33.8,0,0
"4369",5,20,12,2012,828,43.9,39.1,998.8,4.9,12.4,21,50,35.6,0.71,0
"4370",6,21,12,2012,780,30.7,23.5,1008,7,19.3,25.1,36,25,0.45,1.2
"4371",7,22,12,2012,732,24,13.8,1022.6,10,6.4,11.1,33.1,18,0,0
"4372",1,23,12,2012,764,28.9,22.3,1016.1,9.3,4.7,9.9,36,21.9,0,0
"4373",2,24,12,2012,710,33.7,25.2,1013.9,10,8,12,36,30.9,0,0
"4374",3,25,12,2012,522,29.9,21.7,1023,9.5,9.1,13,34,28,0,0
"4375",4,26,12,2012,621,33.1,22.5,1019.7,10,16.8,21,34,32,0,0
"4376",5,27,12,2012,684,30.7,22.6,1020.8,9.5,9.8,15,33.8,28.9,0,0
"4377",6,28,12,2012,856,31.4,25.8,1019,7.6,4.8,8.9,33.1,30.2,0,0
"4378",7,29,12,2012,806,30.1,24.4,1014.8,5.5,8.5,15.9,32,27,0,0
"4379",1,30,12,2012,707,24,15.1,1025.8,9.3,9.3,17.1,34,16,0,0
"4380",2,31,12,2012,740,32.7,22.6,1019.1,10,10.7,14,36,27,0,0
"4381",3,1,1,2013,1456,21.6,7.5,1022.4,9.8,7.5,12,27,15.1,0,0
"4382",4,2,1,2013,751,18.2,4,1023.4,10,7,12,30,10.9,0,0
"4383",5,3,1,2013,776,26,16.8,1022.3,9.2,9.7,12,30.2,19.9,0,0
"4384",6,4,1,2013,866,23.7,13.8,1024.8,10,11.9,18.1,37,14,0,0
"4385",7,5,1,2013,788,29.9,22,1023.2,9.1,8.3,17.1,39,23,0,0
"4386",1,6,1,2013,699,31.9,24.8,1018,8.3,12.4,17.1,37,25,0.01,0
"4387",2,7,1,2013,819,27.2,18.7,1026.5,8.6,9.1,19,39,19.9,0,0
"4388",3,8,1,2013,755,33,23.9,1021.3,8.5,7.6,12,42.1,28,0,0
"4389",4,9,1,2013,885,41.1,25.2,1022.6,10,13.3,21,51.1,35.1,0,0
"4390",5,10,1,2013,851,35.7,22.4,1030.2,10,5.7,14,46,25,0,0
"4391",6,11,1,2013,906,47.9,45.1,1009.3,5.1,10.4,15.9,54,39,0.67,0
"4392",7,12,1,2013,764,48.2,40.3,1010.3,10,11.8,15,53.1,36,0.05,0
"4393",1,13,1,2013,710,28.5,23.3,1015.8,8.4,8.2,13,36,19.9,0.11,0
"4394",2,14,1,2013,746,17.7,7.2,1029.6,10,6.8,15.9,26.1,12,0.03,0
"4395",3,15,1,2013,843,22.5,11,1030.4,10,2.2,5.1,30.9,16,0,0
"4396",4,16,1,2013,832,26.4,15.8,1018.2,10,7.8,20,37,18,0,0
"4397",5,17,1,2013,849,29.9,14.9,1023.9,10,8.8,14,36,25,0,0
"4398",6,18,1,2013,928,28.3,16.7,1027.1,10,10.1,22.9,42.1,19.9,0,0
"4399",7,19,1,2013,885,41,28.4,1012.6,10,13.5,18.1,48,37,0,0
"4400",1,20,1,2013,688,23.6,7.6,1020.7,10,13.7,24.1,45,14,0,0
"4401",2,21,1,2013,665,12.6,-3,1024.2,9.7,12.5,19,18,8.1,0,0
"4402",3,22,1,2013,693,5.6,-8.7,1028.8,9.9,10.6,14,12,0,0,0
"4403",4,23,1,2013,798,14,0.3,1026.4,9.2,8.1,11.1,19.9,10,0,0
"4404",5,24,1,2013,864,14.4,1.4,1033.2,9.2,9.9,22,21,6.1,0,0
"4405",6,25,1,2013,825,21.5,10.4,1024.3,7.8,8.5,12,28,19,0.01,1.2
"4406",7,26,1,2013,795,21.8,8.3,1026.3,9.7,6.3,17.1,28.9,12,0.04,1.2
"4407",1,27,1,2013,705,27.6,17.9,1028.9,9.1,8.8,26,32,25,0,0
"4408",2,28,1,2013,907,43.3,39.9,1013,5.1,9.9,18.1,51.1,32,0.32,0
"4409",3,29,1,2013,906,52.7,49.4,1005.8,5.5,12.1,20,61,39,0.13,0
"4410",4,30,1,2013,858,43,40.8,993.9,4.8,6.5,18.1,57.9,30,1.12,0
"4411",5,31,1,2013,754,19.8,11,1008.2,7.5,15,21,30.2,10.4,0.09,0
"4412",6,1,2,2013,891,6.8,-2.8,1026.8,9.1,12.9,19,12.9,1,0,0
"4413",7,2,2,2013,738,18.4,11.4,1021.8,5.6,7.7,15,25,12,0.04,1.2
"4414",1,3,2,2013,593,15.1,6.1,1018.2,8.4,8,15.9,23,9,0.01,1.2
"4415",2,4,2,2013,731,24.4,18.5,1015.3,5.5,7.2,12,28.9,21,0.06,2
"4416",3,5,2,2013,789,22.6,16.9,1014.3,7.3,7.3,15,30.9,12.9,0,2
"4417",4,6,2,2013,826,29.6,19.7,1021.7,9.8,5.9,9.9,37.4,19.9,0,1.2
"4418",5,7,2,2013,753,34.2,28.3,1018.3,4.5,6.1,9.9,37,32,0.04,1.2
"4419",6,8,2,2013,817,29.6,25.1,1021.2,7.2,11.2,15.9,34,25,0.53,1.2
"4420",7,9,2,2013,803,29.7,21.2,1028.6,10,5.1,13,35.1,27,0,1.2
